pair_id,comparison_kind,dataset_release,subject_index_a,subject_id_a,subject_index_b,subject_id_b,canonical_finger,hand,finger_name,capture_type_a,capture_type_b,nominal_ppi_a,nominal_ppi_b,relative_path_a,relative_path_b,sha256_a,sha256_b,source_frgp_a,source_frgp_b,image_status_a,image_status_b,pair_status,source_pair_id
RSELF_00001161_F07,roll_self,sd300c,12,00001161,12,00001161,7,left,index,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001161_roll_2000_07.png,sd300c/images/2000/png/roll/00001161_roll_2000_07.png,070e6085ff2f9f32bae9e4ed0bedaf55a492dc2634e9db40d43c005a427e62f6,070e6085ff2f9f32bae9e4ed0bedaf55a492dc2634e9db40d43c005a427e62f6,7,7,valid_core_candidate,valid_core_candidate,valid,G_00001161_F07
RSELF_00001161_F08,roll_self,sd300c,12,00001161,12,00001161,8,left,middle,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001161_roll_2000_08.png,sd300c/images/2000/png/roll/00001161_roll_2000_08.png,8af975abf9a7a37b1a29df6523522d42d7f74345aa7e345862ba9c3c54a8d008,8af975abf9a7a37b1a29df6523522d42d7f74345aa7e345862ba9c3c54a8d008,8,8,valid_core_candidate,valid_core_candidate,valid,G_00001161_F08
RSELF_00001161_F09,roll_self,sd300c,12,00001161,12,00001161,9,left,ring,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001161_roll_2000_09.png,sd300c/images/2000/png/roll/00001161_roll_2000_09.png,d2f21798131a89112aafb1665f38bf548134ef3f206ee0e2b2b565aaf960251c,d2f21798131a89112aafb1665f38bf548134ef3f206ee0e2b2b565aaf960251c,9,9,valid_core_candidate,valid_core_candidate,valid,G_00001161_F09
RSELF_00001161_F10,roll_self,sd300c,12,00001161,12,00001161,10,left,little,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001161_roll_2000_10.png,sd300c/images/2000/png/roll/00001161_roll_2000_10.png,eefb9ad0c0eedaf8b2915bf1673fdf3773e6b004ca86c5f52d3d211bf72bae1e,eefb9ad0c0eedaf8b2915bf1673fdf3773e6b004ca86c5f52d3d211bf72bae1e,10,10,valid_core_candidate,valid_core_candidate,valid,G_00001161_F10
RSELF_00001166_F01,roll_self,sd300c,13,00001166,13,00001166,1,right,thumb,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001166_roll_2000_01.png,sd300c/images/2000/png/roll/00001166_roll_2000_01.png,5e9aea48bb5c0b183bb1bbf496fe3fd1c9a96fd1b4fe2b4dcfaa9a6a300a7e81,5e9aea48bb5c0b183bb1bbf496fe3fd1c9a96fd1b4fe2b4dcfaa9a6a300a7e81,1,1,valid_core_candidate,valid_core_candidate,valid,G_00001166_F01
RSELF_00001166_F02,roll_self,sd300c,13,00001166,13,00001166,2,right,index,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001166_roll_2000_02.png,sd300c/images/2000/png/roll/00001166_roll_2000_02.png,5665137b00a01c6094e242a601156a044143b35d781305ec089a90836fef2d12,5665137b00a01c6094e242a601156a044143b35d781305ec089a90836fef2d12,2,2,valid_core_candidate,valid_core_candidate,valid,G_00001166_F02
RSELF_00001166_F03,roll_self,sd300c,13,00001166,13,00001166,3,right,middle,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001166_roll_2000_03.png,sd300c/images/2000/png/roll/00001166_roll_2000_03.png,d62e1d0937483ee433bca5044be85c64dfc14aa682dfca0f12d73150f9fdb1c4,d62e1d0937483ee433bca5044be85c64dfc14aa682dfca0f12d73150f9fdb1c4,3,3,valid_core_candidate,valid_core_candidate,valid,G_00001166_F03
RSELF_00001166_F04,roll_self,sd300c,13,00001166,13,00001166,4,right,ring,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001166_roll_2000_04.png,sd300c/images/2000/png/roll/00001166_roll_2000_04.png,9639b138aacf0d4127480427c52d453b0b201732ca50da90804fd7882b21699b,9639b138aacf0d4127480427c52d453b0b201732ca50da90804fd7882b21699b,4,4,valid_core_candidate,valid_core_candidate,valid,G_00001166_F04
RSELF_00001166_F05,roll_self,sd300c,13,00001166,13,00001166,5,right,little,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001166_roll_2000_05.png,sd300c/images/2000/png/roll/00001166_roll_2000_05.png,f2c6cdb039e32f8e74441e5fe8fe1dd8855a02264006d8a2b9c77e1a28f2b790,f2c6cdb039e32f8e74441e5fe8fe1dd8855a02264006d8a2b9c77e1a28f2b790,5,5,valid_core_candidate,valid_core_candidate,valid,G_00001166_F05
RSELF_00001166_F06,roll_self,sd300c,13,00001166,13,00001166,6,left,thumb,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001166_roll_2000_06.png,sd300c/images/2000/png/roll/00001166_roll_2000_06.png,031052262976bda915313423b319de2ed2f57699e84a3f41f3a85821871bdc1a,031052262976bda915313423b319de2ed2f57699e84a3f41f3a85821871bdc1a,6,6,valid_core_candidate,valid_core_candidate,valid,G_00001166_F06
RSELF_00001166_F07,roll_self,sd300c,13,00001166,13,00001166,7,left,index,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001166_roll_2000_07.png,sd300c/images/2000/png/roll/00001166_roll_2000_07.png,55703ebff1ca68af58824b6510614f2c69440fb81814b83f908eee730e638b97,55703ebff1ca68af58824b6510614f2c69440fb81814b83f908eee730e638b97,7,7,valid_core_candidate,valid_core_candidate,valid,G_00001166_F07
RSELF_00001166_F08,roll_self,sd300c,13,00001166,13,00001166,8,left,middle,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001166_roll_2000_08.png,sd300c/images/2000/png/roll/00001166_roll_2000_08.png,803d8310145e854b82b0b6e169101ee4a1ae9f7e5e59fd5c25e94443b265e8df,803d8310145e854b82b0b6e169101ee4a1ae9f7e5e59fd5c25e94443b265e8df,8,8,valid_core_candidate,valid_core_candidate,valid,G_00001166_F08
RSELF_00001166_F09,roll_self,sd300c,13,00001166,13,00001166,9,left,ring,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001166_roll_2000_09.png,sd300c/images/2000/png/roll/00001166_roll_2000_09.png,c921356594bea6f98c850aada8725432f92eecd50670a550804e266f9377bf62,c921356594bea6f98c850aada8725432f92eecd50670a550804e266f9377bf62,9,9,valid_core_candidate,valid_core_candidate,valid,G_00001166_F09
RSELF_00001166_F10,roll_self,sd300c,13,00001166,13,00001166,10,left,little,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001166_roll_2000_10.png,sd300c/images/2000/png/roll/00001166_roll_2000_10.png,0ff5939e22a25a870a385b9ffa1b1396983c921a58ef4ce4dc52a16412fcf56e,0ff5939e22a25a870a385b9ffa1b1396983c921a58ef4ce4dc52a16412fcf56e,10,10,valid_core_candidate,valid_core_candidate,valid,G_00001166_F10
RSELF_00001168_F01,roll_self,sd300c,14,00001168,14,00001168,1,right,thumb,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001168_roll_2000_01.png,sd300c/images/2000/png/roll/00001168_roll_2000_01.png,20d475ab8277d105b3543a6d93d485fcbb4a484cecd827e712aed19bf6b19254,20d475ab8277d105b3543a6d93d485fcbb4a484cecd827e712aed19bf6b19254,1,1,valid_core_candidate,valid_core_candidate,valid,G_00001168_F01
RSELF_00001168_F02,roll_self,sd300c,14,00001168,14,00001168,2,right,index,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001168_roll_2000_02.png,sd300c/images/2000/png/roll/00001168_roll_2000_02.png,e770f32411d178656f6521498475fb48c432244adae4db542d8ce76c7c238d8f,e770f32411d178656f6521498475fb48c432244adae4db542d8ce76c7c238d8f,2,2,valid_core_candidate,valid_core_candidate,valid,G_00001168_F02
RSELF_00001168_F03,roll_self,sd300c,14,00001168,14,00001168,3,right,middle,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001168_roll_2000_03.png,sd300c/images/2000/png/roll/00001168_roll_2000_03.png,2c626dd20906952138cfc7915a4624a550c096d5acab8ec850b5b1f1f62584d5,2c626dd20906952138cfc7915a4624a550c096d5acab8ec850b5b1f1f62584d5,3,3,valid_core_candidate,valid_core_candidate,valid,G_00001168_F03
RSELF_00001168_F04,roll_self,sd300c,14,00001168,14,00001168,4,right,ring,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001168_roll_2000_04.png,sd300c/images/2000/png/roll/00001168_roll_2000_04.png,10b3cb4321cbd6a6d5afe7aab477e35bf9325ec59769e5f0f40776c434bf424f,10b3cb4321cbd6a6d5afe7aab477e35bf9325ec59769e5f0f40776c434bf424f,4,4,valid_core_candidate,valid_core_candidate,valid,G_00001168_F04
RSELF_00001168_F05,roll_self,sd300c,14,00001168,14,00001168,5,right,little,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001168_roll_2000_05.png,sd300c/images/2000/png/roll/00001168_roll_2000_05.png,d2e27113026929760a90a4e04522d5b580f223d4ce0c8476d0418b6cb321325a,d2e27113026929760a90a4e04522d5b580f223d4ce0c8476d0418b6cb321325a,5,5,valid_core_candidate,valid_core_candidate,valid,G_00001168_F05
RSELF_00001168_F06,roll_self,sd300c,14,00001168,14,00001168,6,left,thumb,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001168_roll_2000_06.png,sd300c/images/2000/png/roll/00001168_roll_2000_06.png,f1ce4c9fb89751956f0b4ff2e50b97f6736d7a1f3a00e69146da535d41e594b8,f1ce4c9fb89751956f0b4ff2e50b97f6736d7a1f3a00e69146da535d41e594b8,6,6,valid_core_candidate,valid_core_candidate,valid,G_00001168_F06
RSELF_00001168_F07,roll_self,sd300c,14,00001168,14,00001168,7,left,index,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001168_roll_2000_07.png,sd300c/images/2000/png/roll/00001168_roll_2000_07.png,20007c83d2bd05a80d47bd6c1cff1e0a9c97ef0cca7fefa2f25717644aca2448,20007c83d2bd05a80d47bd6c1cff1e0a9c97ef0cca7fefa2f25717644aca2448,7,7,valid_core_candidate,valid_core_candidate,valid,G_00001168_F07
RSELF_00001168_F08,roll_self,sd300c,14,00001168,14,00001168,8,left,middle,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001168_roll_2000_08.png,sd300c/images/2000/png/roll/00001168_roll_2000_08.png,ca49802f3998eafd77da96a2ff210691413abe078aa3811a60f9179f359b8999,ca49802f3998eafd77da96a2ff210691413abe078aa3811a60f9179f359b8999,8,8,valid_core_candidate,valid_core_candidate,valid,G_00001168_F08
RSELF_00001168_F09,roll_self,sd300c,14,00001168,14,00001168,9,left,ring,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001168_roll_2000_09.png,sd300c/images/2000/png/roll/00001168_roll_2000_09.png,073a16ea1556d3f667a39fba9047f2f9e186f601bba83c93cdead2c2b25959a5,073a16ea1556d3f667a39fba9047f2f9e186f601bba83c93cdead2c2b25959a5,9,9,valid_core_candidate,valid_core_candidate,valid,G_00001168_F09
RSELF_00001168_F10,roll_self,sd300c,14,00001168,14,00001168,10,left,little,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001168_roll_2000_10.png,sd300c/images/2000/png/roll/00001168_roll_2000_10.png,4e10a0d4384ab9b91c40b41161f53a3a672113ca2bd5bd58eccf0624cb8d5f2b,4e10a0d4384ab9b91c40b41161f53a3a672113ca2bd5bd58eccf0624cb8d5f2b,10,10,valid_core_candidate,valid_core_candidate,valid,G_00001168_F10
RSELF_00001175_F01,roll_self,sd300c,15,00001175,15,00001175,1,right,thumb,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001175_roll_2000_01.png,sd300c/images/2000/png/roll/00001175_roll_2000_01.png,c9500a30f9267910698612fa48532f6dc800d7bfa4a2ee287c6933bb80efab9a,c9500a30f9267910698612fa48532f6dc800d7bfa4a2ee287c6933bb80efab9a,1,1,valid_core_candidate,valid_core_candidate,valid,G_00001175_F01
RSELF_00001175_F02,roll_self,sd300c,15,00001175,15,00001175,2,right,index,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001175_roll_2000_02.png,sd300c/images/2000/png/roll/00001175_roll_2000_02.png,f9a5bc467ab9d39cfeb1781c41b813d4913ead89131fa1c0763cd8a34c5aa86b,f9a5bc467ab9d39cfeb1781c41b813d4913ead89131fa1c0763cd8a34c5aa86b,2,2,valid_core_candidate,valid_core_candidate,valid,G_00001175_F02
RSELF_00001175_F03,roll_self,sd300c,15,00001175,15,00001175,3,right,middle,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001175_roll_2000_03.png,sd300c/images/2000/png/roll/00001175_roll_2000_03.png,935db89091097b5eacd329592bdcd54a2947c7a36e84cf9387829d7f2dcb6366,935db89091097b5eacd329592bdcd54a2947c7a36e84cf9387829d7f2dcb6366,3,3,valid_core_candidate,valid_core_candidate,valid,G_00001175_F03
RSELF_00001175_F04,roll_self,sd300c,15,00001175,15,00001175,4,right,ring,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001175_roll_2000_04.png,sd300c/images/2000/png/roll/00001175_roll_2000_04.png,576f26d816a28bb0ae32ddfc62156c54b019e885caee3d50d3fa5466dcce4013,576f26d816a28bb0ae32ddfc62156c54b019e885caee3d50d3fa5466dcce4013,4,4,valid_core_candidate,valid_core_candidate,challenge,G_00001175_F04
RSELF_00001175_F05,roll_self,sd300c,15,00001175,15,00001175,5,right,little,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001175_roll_2000_05.png,sd300c/images/2000/png/roll/00001175_roll_2000_05.png,dd548e08372ea18e8e911f873a081bd24167a8c2d9269ba5816001f213d60561,dd548e08372ea18e8e911f873a081bd24167a8c2d9269ba5816001f213d60561,5,5,valid_core_candidate,valid_core_candidate,challenge,G_00001175_F05
RSELF_00001175_F06,roll_self,sd300c,15,00001175,15,00001175,6,left,thumb,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001175_roll_2000_06.png,sd300c/images/2000/png/roll/00001175_roll_2000_06.png,8b98dd8611f888f96d8c8ab4e0626f7200e65aac5bdfe78bab8ab6d20e21ec36,8b98dd8611f888f96d8c8ab4e0626f7200e65aac5bdfe78bab8ab6d20e21ec36,6,6,valid_core_candidate,valid_core_candidate,valid,G_00001175_F06
RSELF_00001175_F07,roll_self,sd300c,15,00001175,15,00001175,7,left,index,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001175_roll_2000_07.png,sd300c/images/2000/png/roll/00001175_roll_2000_07.png,b96f27e056e12913ab982d3da2e754c1c1dfec31e4d6a5c7a567695ae9ec458b,b96f27e056e12913ab982d3da2e754c1c1dfec31e4d6a5c7a567695ae9ec458b,7,7,valid_core_candidate,valid_core_candidate,valid,G_00001175_F07
RSELF_00001175_F08,roll_self,sd300c,15,00001175,15,00001175,8,left,middle,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001175_roll_2000_08.png,sd300c/images/2000/png/roll/00001175_roll_2000_08.png,db48eaf7fae62cd3633856a6a4a93824f0a38a6ef32a52083ebca77d401aadfe,db48eaf7fae62cd3633856a6a4a93824f0a38a6ef32a52083ebca77d401aadfe,8,8,valid_core_candidate,valid_core_candidate,valid,G_00001175_F08
RSELF_00001175_F09,roll_self,sd300c,15,00001175,15,00001175,9,left,ring,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001175_roll_2000_09.png,sd300c/images/2000/png/roll/00001175_roll_2000_09.png,4bd9272f9306e785ca84158b6f94072fce2ec5b1082aae8eaf56da5919762e0f,4bd9272f9306e785ca84158b6f94072fce2ec5b1082aae8eaf56da5919762e0f,9,9,valid_core_candidate,valid_core_candidate,valid,G_00001175_F09
RSELF_00001175_F10,roll_self,sd300c,15,00001175,15,00001175,10,left,little,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001175_roll_2000_10.png,sd300c/images/2000/png/roll/00001175_roll_2000_10.png,6f463d46a8f176fb92bd2882f4926556843b5e31bc04b64020e5b6d68a18b530,6f463d46a8f176fb92bd2882f4926556843b5e31bc04b64020e5b6d68a18b530,10,10,valid_core_candidate,valid_core_candidate,challenge,G_00001175_F10
RSELF_00001233_F01,roll_self,sd300c,16,00001233,16,00001233,1,right,thumb,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001233_roll_2000_01.png,sd300c/images/2000/png/roll/00001233_roll_2000_01.png,1aed6f6647640f5c65878c0efc877fe4fac908d561a2d0327933fbb71aa59b32,1aed6f6647640f5c65878c0efc877fe4fac908d561a2d0327933fbb71aa59b32,1,1,valid_core_candidate,valid_core_candidate,valid,G_00001233_F01
RSELF_00001233_F02,roll_self,sd300c,16,00001233,16,00001233,2,right,index,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001233_roll_2000_02.png,sd300c/images/2000/png/roll/00001233_roll_2000_02.png,4026c96e3bd51a77bcad7ed9cae146a456119354f80e768544169c2f0b630200,4026c96e3bd51a77bcad7ed9cae146a456119354f80e768544169c2f0b630200,2,2,valid_core_candidate,valid_core_candidate,valid,G_00001233_F02
RSELF_00001233_F03,roll_self,sd300c,16,00001233,16,00001233,3,right,middle,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001233_roll_2000_03.png,sd300c/images/2000/png/roll/00001233_roll_2000_03.png,375e9d529494b004bbf357b54635975747fc37e849d9e2b29837caed7e6632bd,375e9d529494b004bbf357b54635975747fc37e849d9e2b29837caed7e6632bd,3,3,valid_core_candidate,valid_core_candidate,valid,G_00001233_F03
RSELF_00001233_F04,roll_self,sd300c,16,00001233,16,00001233,4,right,ring,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001233_roll_2000_04.png,sd300c/images/2000/png/roll/00001233_roll_2000_04.png,9ac7bb452b0c941ed26476ab1c32d5d84acdc407aaaec2c1d1f883ef3524f9da,9ac7bb452b0c941ed26476ab1c32d5d84acdc407aaaec2c1d1f883ef3524f9da,4,4,valid_core_candidate,valid_core_candidate,valid,G_00001233_F04
RSELF_00001233_F05,roll_self,sd300c,16,00001233,16,00001233,5,right,little,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001233_roll_2000_05.png,sd300c/images/2000/png/roll/00001233_roll_2000_05.png,60c10e4d9bf5f529624360f511234adf8f45688c4eee2f6adc7dc44b5cf64c61,60c10e4d9bf5f529624360f511234adf8f45688c4eee2f6adc7dc44b5cf64c61,5,5,valid_core_candidate,valid_core_candidate,valid,G_00001233_F05
RSELF_00001233_F06,roll_self,sd300c,16,00001233,16,00001233,6,left,thumb,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001233_roll_2000_06.png,sd300c/images/2000/png/roll/00001233_roll_2000_06.png,92c1a2d068b3af60820ae832afb083dce5a727d7e8d40a7cee64eccdcfef0997,92c1a2d068b3af60820ae832afb083dce5a727d7e8d40a7cee64eccdcfef0997,6,6,valid_core_candidate,valid_core_candidate,valid,G_00001233_F06
RSELF_00001233_F07,roll_self,sd300c,16,00001233,16,00001233,7,left,index,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001233_roll_2000_07.png,sd300c/images/2000/png/roll/00001233_roll_2000_07.png,faf0ed1bec985c2d921770ec92d00e89a510b5ba903994dfe62cadcd7cc2f274,faf0ed1bec985c2d921770ec92d00e89a510b5ba903994dfe62cadcd7cc2f274,7,7,valid_core_candidate,valid_core_candidate,valid,G_00001233_F07
RSELF_00001233_F08,roll_self,sd300c,16,00001233,16,00001233,8,left,middle,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001233_roll_2000_08.png,sd300c/images/2000/png/roll/00001233_roll_2000_08.png,27c2c04f1aaafecb4f275ddc93cc1e18eef4f1d2db1c68d540a64f57e8186853,27c2c04f1aaafecb4f275ddc93cc1e18eef4f1d2db1c68d540a64f57e8186853,8,8,valid_core_candidate,valid_core_candidate,valid,G_00001233_F08
RSELF_00001233_F09,roll_self,sd300c,16,00001233,16,00001233,9,left,ring,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001233_roll_2000_09.png,sd300c/images/2000/png/roll/00001233_roll_2000_09.png,f0aa98923f17ae3d3d891e4609759b86d7db2fe73f68b703830cf08411a3edf9,f0aa98923f17ae3d3d891e4609759b86d7db2fe73f68b703830cf08411a3edf9,9,9,valid_core_candidate,valid_core_candidate,valid,G_00001233_F09
RSELF_00001233_F10,roll_self,sd300c,16,00001233,16,00001233,10,left,little,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001233_roll_2000_10.png,sd300c/images/2000/png/roll/00001233_roll_2000_10.png,84a431e74c9a988a4b1c7018002c23adfb1d9c7607c919e0c4c7c3bdbf7e69c1,84a431e74c9a988a4b1c7018002c23adfb1d9c7607c919e0c4c7c3bdbf7e69c1,10,10,valid_core_candidate,valid_core_candidate,valid,G_00001233_F10
RSELF_00001245_F01,roll_self,sd300c,17,00001245,17,00001245,1,right,thumb,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001245_roll_2000_01.png,sd300c/images/2000/png/roll/00001245_roll_2000_01.png,a305531f8f39d01d6971c8da567828b17b202985e8c22cd7826a9516561c8ba8,a305531f8f39d01d6971c8da567828b17b202985e8c22cd7826a9516561c8ba8,1,1,valid_core_candidate,valid_core_candidate,valid,G_00001245_F01
RSELF_00001245_F02,roll_self,sd300c,17,00001245,17,00001245,2,right,index,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001245_roll_2000_02.png,sd300c/images/2000/png/roll/00001245_roll_2000_02.png,4dad86b3cfd8041e8f66b39630557bf170b1de863357528da5bfad1df63332c6,4dad86b3cfd8041e8f66b39630557bf170b1de863357528da5bfad1df63332c6,2,2,valid_core_candidate,valid_core_candidate,valid,G_00001245_F02
RSELF_00001245_F03,roll_self,sd300c,17,00001245,17,00001245,3,right,middle,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001245_roll_2000_03.png,sd300c/images/2000/png/roll/00001245_roll_2000_03.png,f608cb1ebb2e8ff46c158ffa3b612749b86a9fe87612f9a4a84009c41b896cf8,f608cb1ebb2e8ff46c158ffa3b612749b86a9fe87612f9a4a84009c41b896cf8,3,3,valid_core_candidate,valid_core_candidate,valid,G_00001245_F03
RSELF_00001245_F04,roll_self,sd300c,17,00001245,17,00001245,4,right,ring,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001245_roll_2000_04.png,sd300c/images/2000/png/roll/00001245_roll_2000_04.png,d3a880234eaf9cd465dbcb6ab3b23e1a475f29494cf9e606b34016464fb07d92,d3a880234eaf9cd465dbcb6ab3b23e1a475f29494cf9e606b34016464fb07d92,4,4,valid_core_candidate,valid_core_candidate,valid,G_00001245_F04
RSELF_00001245_F05,roll_self,sd300c,17,00001245,17,00001245,5,right,little,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001245_roll_2000_05.png,sd300c/images/2000/png/roll/00001245_roll_2000_05.png,2e66c3c5e131296a22daea8c496251a1d8b89c9df2afaf41c68eed3eed0efd8d,2e66c3c5e131296a22daea8c496251a1d8b89c9df2afaf41c68eed3eed0efd8d,5,5,valid_core_candidate,valid_core_candidate,valid,G_00001245_F05
RSELF_00001245_F06,roll_self,sd300c,17,00001245,17,00001245,6,left,thumb,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001245_roll_2000_06.png,sd300c/images/2000/png/roll/00001245_roll_2000_06.png,7052fb7138b3fc07b10d2dbdee99e618beb767acc99c2443cfa10966619a336c,7052fb7138b3fc07b10d2dbdee99e618beb767acc99c2443cfa10966619a336c,6,6,valid_core_candidate,valid_core_candidate,valid,G_00001245_F06
RSELF_00001245_F07,roll_self,sd300c,17,00001245,17,00001245,7,left,index,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001245_roll_2000_07.png,sd300c/images/2000/png/roll/00001245_roll_2000_07.png,225704815ce7c4cffeec8fb41154909f961bb1843433310a7538b2e081260758,225704815ce7c4cffeec8fb41154909f961bb1843433310a7538b2e081260758,7,7,valid_core_candidate,valid_core_candidate,valid,G_00001245_F07
RSELF_00001245_F08,roll_self,sd300c,17,00001245,17,00001245,8,left,middle,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001245_roll_2000_08.png,sd300c/images/2000/png/roll/00001245_roll_2000_08.png,dfb19b81662f6ea6456f060066e13a6bf9e1283e7be87b468f88dd7c28a4be69,dfb19b81662f6ea6456f060066e13a6bf9e1283e7be87b468f88dd7c28a4be69,8,8,valid_core_candidate,valid_core_candidate,valid,G_00001245_F08
RSELF_00001245_F09,roll_self,sd300c,17,00001245,17,00001245,9,left,ring,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001245_roll_2000_09.png,sd300c/images/2000/png/roll/00001245_roll_2000_09.png,8863698c50026776389fb724d47d0d4d6942669d666f34afd9a38a8ffa4d11cb,8863698c50026776389fb724d47d0d4d6942669d666f34afd9a38a8ffa4d11cb,9,9,valid_core_candidate,valid_core_candidate,valid,G_00001245_F09
RSELF_00001245_F10,roll_self,sd300c,17,00001245,17,00001245,10,left,little,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001245_roll_2000_10.png,sd300c/images/2000/png/roll/00001245_roll_2000_10.png,6f4add22b56369859ccfffbdc9b65a01d14d04182d9c7a6a00e37b73df79231c,6f4add22b56369859ccfffbdc9b65a01d14d04182d9c7a6a00e37b73df79231c,10,10,valid_core_candidate,valid_core_candidate,valid,G_00001245_F10
RSELF_00001280_F01,roll_self,sd300c,18,00001280,18,00001280,1,right,thumb,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001280_roll_2000_01.png,sd300c/images/2000/png/roll/00001280_roll_2000_01.png,1ec82f0dd0c8db8f8590ad5866649991a46fafab8b3e368099534d0ff7d23c65,1ec82f0dd0c8db8f8590ad5866649991a46fafab8b3e368099534d0ff7d23c65,1,1,valid_core_candidate,valid_core_candidate,valid,G_00001280_F01
RSELF_00001280_F02,roll_self,sd300c,18,00001280,18,00001280,2,right,index,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001280_roll_2000_02.png,sd300c/images/2000/png/roll/00001280_roll_2000_02.png,0517a3683288a68fcac0c9c08c157477e9354076bf41931ad73309fcb1df5a14,0517a3683288a68fcac0c9c08c157477e9354076bf41931ad73309fcb1df5a14,2,2,valid_core_candidate,valid_core_candidate,valid,G_00001280_F02
RSELF_00001280_F03,roll_self,sd300c,18,00001280,18,00001280,3,right,middle,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001280_roll_2000_03.png,sd300c/images/2000/png/roll/00001280_roll_2000_03.png,1c0082a5dd676c2b8e53dddb18e2994c97e2eccf1ff1461e0ad9799f4b53fc0a,1c0082a5dd676c2b8e53dddb18e2994c97e2eccf1ff1461e0ad9799f4b53fc0a,3,3,valid_core_candidate,valid_core_candidate,valid,G_00001280_F03
RSELF_00001280_F04,roll_self,sd300c,18,00001280,18,00001280,4,right,ring,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001280_roll_2000_04.png,sd300c/images/2000/png/roll/00001280_roll_2000_04.png,844b369c7bd124241cd829aa0ac357c775741fadc21d846141280ef568866693,844b369c7bd124241cd829aa0ac357c775741fadc21d846141280ef568866693,4,4,valid_core_candidate,valid_core_candidate,valid,G_00001280_F04
RSELF_00001280_F05,roll_self,sd300c,18,00001280,18,00001280,5,right,little,ROLL,ROLL,2000,2000,sd300c/images/2000/png/roll/00001280_roll_2000_05.png,sd300c/images/2000/png/roll/00001280_roll_2000_05.png,db2e9e4b5ece1c72b0f9b0bbc17f70bf5bb7530ba07456d5a050f56edb9fbb2e,db2e9e4b5ece1c72b0f9b0bbc17f70bf5bb7530ba07456d5a050f56edb9fbb2e,5,5,valid_core_candidate,valid_core_candidate,valid,G_00001280_F05
